Trip_ID,Vehicle_ID,Driver_ID,Manufacturer,Model,Registration_No,Battery_Capacity_kWh,Current_Battery_%,Battery_Remaining_%,Expected_Range_km,Status,Date_Time,Start_Time,Distance_km,Avg_Speed_kmph,Revenue,Electricity_Cost,Maintenance_Cost,Overspeed_Count
TRIP-100150,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,19,19,81,Charging,2026-10-25 00:22:22,23:02,0.0,0.0,0.0,11.27,0.0,0
TRIP-100151,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,50,50,219,Charging,2026-07-12 03:44:26,13:30,0.0,0.0,0.0,27.17,0.0,0
TRIP-100152,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,95,95,360,Garage,2026-07-23 21:55:48,04:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-100153,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,76,76,297,Running,2026-06-15 03:56:35,08:35,34.63,66.9,72.95,0.0,0.0,0
TRIP-100154,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,43,43,146,Running,2026-10-07 19:41:34,16:23,105.83,52.7,168.25,0.0,11.33,0
TRIP-100155,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,68,68,294,Running,2026-01-07 08:02:03,06:34,34.85,64.0,70.87,0.0,0.0,0
TRIP-100156,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,7,7,28,Charging,2026-02-13 09:48:01,18:12,0.0,0.0,0.0,13.89,0.0,0
TRIP-100157,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,53,53,220,Running,2026-08-25 08:26:09,19:34,82.77,37.4,183.54,0.0,0.0,0
TRIP-100158,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,30,30,100,Charging,2026-10-03 19:58:29,21:26,0.0,0.0,0.0,15.41,0.0,0
TRIP-100159,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,15,15,59,Running,2026-12-15 01:11:32,01:15,29.03,57.4,38.33,0.0,0.0,0
TRIP-100160,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,54,54,203,Garage,2026-06-25 00:44:23,13:37,0.0,0.0,0.0,0.0,191.65,0
TRIP-100161,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,45,45,168,Garage,2026-12-12 08:40:53,07:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-100162,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,72,72,236,Charging,2026-11-29 09:40:09,13:31,0.0,0.0,0.0,14.56,0.0,0
TRIP-100163,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,47,47,181,Running,2026-03-02 05:01:03,14:35,135.59,73.1,219.14,0.0,0.0,2
TRIP-100164,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,65,65,274,Garage,2026-12-15 14:37:53,11:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-100165,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,96,96,330,Running,2026-03-14 13:15:01,08:29,179.97,59.6,430.8,0.0,0.0,0
TRIP-100166,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,89,89,369,Running,2026-08-27 17:48:38,06:53,140.75,34.2,287.59,0.0,0.0,0
TRIP-100167,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,83,83,338,Garage,2026-08-24 01:51:03,10:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-100168,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,62,62,254,Garage,2026-01-26 23:08:14,12:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-100169,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,19,19,72,Charging,2026-01-21 10:38:07,20:15,0.0,0.0,0.0,12.4,0.0,0
TRIP-100170,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,73,73,263,Running,2026-04-02 11:16:47,17:12,100.48,71.9,131.04,0.0,16.32,0
TRIP-100171,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,78,78,317,Charging,2026-12-29 06:29:24,07:06,0.0,0.0,0.0,20.0,0.0,0
TRIP-100172,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,37,37,144,Charging,2026-08-02 22:26:20,00:28,0.0,0.0,0.0,12.74,0.0,0
TRIP-100173,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,32,32,113,Running,2026-05-06 20:35:19,18:47,84.83,38.2,174.13,0.0,0.0,1
TRIP-100174,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,9,9,39,Charging,2026-03-22 22:43:42,10:28,0.0,0.0,0.0,29.72,0.0,0
TRIP-100175,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,37,37,118,Charging,2026-07-11 12:40:31,04:57,0.0,0.0,0.0,23.02,0.0,0
TRIP-100176,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,11,11,36,Charging,2026-06-17 22:14:43,05:21,0.0,0.0,0.0,32.26,0.0,0
TRIP-100177,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,14,14,54,Garage,2026-11-17 10:24:37,23:10,0.0,0.0,0.0,0.0,0.0,0
TRIP-100178,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,22,22,77,Running,2026-10-08 00:27:32,21:51,78.19,50.9,142.76,0.0,0.0,0
TRIP-100179,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,30,30,105,Garage,2026-07-28 16:31:11,02:54,0.0,0.0,0.0,0.0,0.0,0
TRIP-100180,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,45,45,182,Charging,2026-09-19 13:40:15,01:55,0.0,0.0,0.0,22.24,0.0,0
TRIP-100181,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,56,56,223,Charging,2026-11-30 22:46:37,20:18,0.0,0.0,0.0,22.01,0.0,0
TRIP-100182,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,67,67,230,Charging,2026-07-15 10:27:23,01:31,0.0,0.0,0.0,32.37,0.0,0
TRIP-100183,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,92,92,343,Running,2026-10-21 06:31:55,01:35,35.41,36.3,49.7,0.0,0.0,0
TRIP-100184,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,60,60,235,Running,2026-10-08 23:14:38,16:51,42.99,47.0,68.56,0.0,0.0,0
TRIP-100185,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,72,72,270,Charging,2026-01-30 06:49:13,04:47,0.0,0.0,0.0,8.41,0.0,0
TRIP-100186,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,23,23,88,Charging,2026-08-31 07:07:48,10:16,0.0,0.0,0.0,15.61,0.0,0
TRIP-100187,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,63,63,226,Running,2026-12-30 18:50:45,15:34,179.05,56.4,395.16,0.0,0.0,0
TRIP-100188,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,49,49,194,Charging,2026-11-15 16:53:59,01:44,0.0,0.0,0.0,10.94,0.0,0
TRIP-100189,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,16,16,63,Charging,2026-06-08 19:32:43,19:43,0.0,0.0,0.0,18.19,0.0,0
TRIP-100190,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,41,41,137,Charging,2026-01-02 05:50:36,01:56,0.0,0.0,0.0,26.68,0.0,0
TRIP-100191,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,75,75,320,Garage,2026-09-01 15:33:17,11:54,0.0,0.0,0.0,0.0,0.0,0
TRIP-100192,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,23,23,91,Running,2026-10-24 20:46:39,04:30,34.44,33.7,51.54,0.0,0.0,0
TRIP-100193,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,65,65,214,Garage,2026-06-27 19:11:14,19:08,0.0,0.0,0.0,0.0,0.0,0
TRIP-100194,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,33,33,115,Garage,2026-08-25 07:25:30,09:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-100195,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,73,73,320,Charging,2026-01-22 05:53:04,06:06,0.0,0.0,0.0,10.35,0.0,0
TRIP-100196,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,38,38,121,Running,2026-08-09 16:34:41,16:24,74.59,69.8,137.99,0.0,0.0,0
TRIP-100197,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,85,85,368,Running,2026-07-04 05:51:42,22:12,98.64,60.1,223.44,0.0,0.0,2
TRIP-100198,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,85,85,284,Garage,2026-06-02 04:10:53,05:23,0.0,0.0,0.0,0.0,0.0,0
TRIP-100199,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,29,29,93,Garage,2026-08-23 04:11:23,20:39,0.0,0.0,0.0,0.0,0.0,0
TRIP-100200,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,59,59,217,Charging,2026-04-25 10:29:04,23:47,0.0,0.0,0.0,27.28,0.0,0
TRIP-100201,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,26,26,84,Charging,2026-12-19 03:17:20,18:20,0.0,0.0,0.0,11.6,0.0,0
TRIP-100202,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,39,39,128,Charging,2026-08-07 04:39:00,04:11,0.0,0.0,0.0,29.75,0.0,0
TRIP-100203,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,40,40,145,Garage,2026-01-03 04:31:06,10:07,0.0,0.0,0.0,0.0,0.0,0
TRIP-100204,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,16,16,68,Charging,2026-10-16 22:08:36,16:55,0.0,0.0,0.0,27.87,0.0,0
TRIP-100205,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,54,54,173,Running,2026-05-02 06:04:27,01:59,98.78,47.7,208.59,0.0,0.0,0
TRIP-100206,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,99,99,395,Garage,2026-08-07 14:44:40,21:28,0.0,0.0,0.0,0.0,0.0,0
TRIP-100207,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,81,81,273,Garage,2026-09-11 13:21:37,23:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-100208,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,76,76,290,Running,2026-05-27 22:02:10,21:40,46.19,46.5,87.27,0.0,0.0,0
TRIP-100209,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,31,31,127,Running,2026-09-21 18:40:30,20:24,133.61,67.7,207.46,0.0,0.0,0
TRIP-100210,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,36,36,119,Garage,2026-11-06 12:20:02,18:50,0.0,0.0,0.0,0.0,0.0,0
TRIP-100211,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,43,43,172,Charging,2026-02-28 22:28:46,06:40,0.0,0.0,0.0,26.69,0.0,0
TRIP-100212,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,74,74,261,Charging,2026-11-09 17:56:59,17:32,0.0,0.0,0.0,31.71,0.0,0
TRIP-100213,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,41,41,178,Running,2026-04-29 19:14:28,13:25,73.68,54.6,168.87,0.0,0.0,0
TRIP-100214,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,55,55,214,Charging,2026-11-14 12:14:18,02:50,0.0,0.0,0.0,25.35,0.0,0
TRIP-100215,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,97,97,319,Running,2026-06-22 09:47:41,09:19,155.62,40.0,205.43,0.0,0.0,0
TRIP-100216,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,66,66,276,Running,2026-05-09 16:29:42,23:05,162.93,60.0,246.93,0.0,0.0,1
TRIP-100217,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,21,21,82,Charging,2026-06-02 01:08:49,10:00,0.0,0.0,0.0,11.35,0.0,0
TRIP-100218,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,82,82,344,Garage,2026-03-03 13:19:46,03:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-100219,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,70,70,235,Charging,2026-05-28 03:18:40,02:24,0.0,0.0,0.0,17.33,0.0,0
TRIP-100220,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,55,55,219,Garage,2026-03-22 20:40:23,04:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-100221,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,74,74,324,Garage,2026-02-03 17:06:56,03:19,0.0,0.0,0.0,0.0,0.0,0
TRIP-100222,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,78,78,251,Garage,2026-07-05 09:35:20,12:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-100223,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,73,73,240,Garage,2026-08-01 01:45:24,01:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-100224,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,29,29,103,Garage,2026-07-12 08:14:47,23:11,0.0,0.0,0.0,0.0,0.0,0
TRIP-100225,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,43,43,137,Running,2026-05-28 02:31:13,18:10,84.06,46.6,133.96,0.0,0.0,0
TRIP-100226,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,22,22,74,Running,2026-07-05 17:54:28,01:30,119.17,47.0,152.72,0.0,0.0,0
TRIP-100227,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,67,67,248,Charging,2026-08-07 16:30:54,16:31,0.0,0.0,0.0,25.33,0.0,0
TRIP-100228,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,77,77,260,Running,2026-02-21 19:12:17,08:42,73.93,73.0,139.63,0.0,0.0,1
TRIP-100229,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,19,19,72,Running,2026-11-29 14:08:51,11:50,144.28,53.8,240.59,0.0,0.0,1
TRIP-100230,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,94,94,319,Running,2026-04-28 20:39:40,21:28,147.28,65.4,343.06,0.0,0.0,0
TRIP-100231,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,23,23,85,Running,2026-01-18 16:42:55,18:44,18.86,67.8,33.1,0.0,0.0,0
TRIP-100232,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,62,62,243,Charging,2026-04-24 17:24:12,07:53,0.0,0.0,0.0,19.39,0.0,0
TRIP-100233,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,43,43,174,Charging,2026-03-24 02:57:36,14:33,0.0,0.0,0.0,13.64,0.0,0
TRIP-100234,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,12,12,47,Garage,2026-06-13 08:09:35,06:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-100235,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,78,78,282,Charging,2026-01-19 14:35:12,14:48,0.0,0.0,0.0,29.08,0.0,0
TRIP-100236,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,24,24,105,Charging,2026-03-23 23:46:15,21:27,0.0,0.0,0.0,10.96,0.0,0
TRIP-100237,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,60,60,214,Charging,2026-09-29 00:38:44,11:20,0.0,0.0,0.0,31.85,0.0,0
TRIP-100238,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,16,16,54,Charging,2026-07-17 21:14:24,05:06,0.0,0.0,0.0,24.2,0.0,0
TRIP-100239,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,36,36,145,Garage,2026-11-13 09:10:42,07:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-100240,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,61,61,219,Running,2026-01-24 06:16:32,12:41,116.69,45.4,267.9,0.0,0.0,1
TRIP-100241,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,61,61,257,Garage,2026-03-18 06:17:07,21:25,0.0,0.0,0.0,0.0,0.0,0
TRIP-100242,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,42,42,163,Running,2026-02-11 07:15:16,01:28,171.7,45.9,371.88,0.0,0.0,0
TRIP-100243,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,44,44,155,Running,2026-03-25 09:33:15,14:55,142.16,71.3,247.26,0.0,0.0,0
TRIP-100244,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,60,60,242,Running,2026-02-24 03:21:02,07:06,24.23,47.7,31.4,0.0,0.0,0
TRIP-100245,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,76,76,329,Running,2026-02-15 04:05:32,22:40,86.42,64.6,176.78,0.0,0.0,0
TRIP-100246,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,33,33,123,Garage,2026-04-26 14:59:31,03:35,0.0,0.0,0.0,0.0,0.0,0
TRIP-100247,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,90,90,344,Garage,2026-09-10 06:45:41,14:48,0.0,0.0,0.0,0.0,0.0,0
TRIP-100248,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,22,22,87,Running,2026-01-06 21:15:39,21:19,128.03,46.9,182.1,0.0,0.0,0
TRIP-100249,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,26,26,112,Garage,2026-02-10 09:56:09,16:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-100250,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,79,79,289,Garage,2026-10-03 21:09:32,16:25,0.0,0.0,0.0,0.0,0.0,0
TRIP-100251,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,97,97,372,Running,2026-07-28 06:01:09,05:09,148.31,63.9,207.24,0.0,0.0,0
TRIP-100252,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,51,51,207,Running,2026-10-08 23:45:04,17:51,12.41,34.8,15.0,0.0,0.0,0
TRIP-100253,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,21,21,79,Charging,2026-12-23 03:32:58,09:25,0.0,0.0,0.0,19.59,0.0,0
TRIP-100254,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,84,84,364,Running,2026-10-21 16:52:13,18:53,60.93,54.0,122.71,0.0,0.0,0
TRIP-100255,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,78,78,334,Garage,2026-12-20 10:02:40,11:53,0.0,0.0,0.0,0.0,0.0,0
TRIP-100256,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,44,44,153,Running,2026-04-14 18:06:05,20:04,84.85,50.7,184.28,0.0,0.0,0
TRIP-100257,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,28,28,97,Garage,2026-02-17 21:53:27,01:45,0.0,0.0,0.0,0.0,0.0,0
TRIP-100258,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,35,35,112,Charging,2026-02-27 07:39:41,07:07,0.0,0.0,0.0,8.22,0.0,0
TRIP-100259,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,93,93,338,Running,2026-06-11 11:27:26,07:09,142.73,70.8,340.77,0.0,26.49,1
TRIP-100260,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,45,45,181,Charging,2026-12-06 16:28:55,10:51,0.0,0.0,0.0,8.98,0.0,0
TRIP-100261,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,56,56,203,Charging,2026-11-15 15:18:27,05:42,0.0,0.0,0.0,9.48,0.0,0
TRIP-100262,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,52,52,208,Charging,2026-02-23 15:54:05,09:33,0.0,0.0,0.0,20.76,0.0,0
TRIP-100263,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,24,24,88,Charging,2026-12-23 20:58:16,15:20,0.0,0.0,0.0,16.0,0.0,0
TRIP-100264,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,35,35,149,Charging,2026-01-20 18:36:29,12:00,0.0,0.0,0.0,15.95,0.0,0
TRIP-100265,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,22,22,77,Garage,2026-05-25 04:46:46,04:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-100266,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,25,25,96,Charging,2026-03-08 05:46:03,07:03,0.0,0.0,0.0,27.52,0.0,0
TRIP-100267,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,24,24,83,Garage,2026-05-29 19:07:41,03:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-100268,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,99,99,350,Garage,2026-06-20 03:48:08,07:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-100269,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,47,47,166,Garage,2026-02-28 02:30:03,05:07,0.0,0.0,0.0,0.0,190.77,0
TRIP-100270,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,62,62,266,Garage,2026-07-30 07:38:54,08:33,0.0,0.0,0.0,0.0,0.0,0
TRIP-100271,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,48,48,161,Running,2026-03-06 14:14:45,19:04,17.38,67.6,40.27,0.0,0.0,0
TRIP-100272,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,82,82,269,Garage,2026-03-20 09:34:23,08:26,0.0,0.0,0.0,0.0,0.0,0
TRIP-100273,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,86,86,276,Running,2026-02-16 09:08:53,22:20,168.06,43.1,244.79,0.0,0.0,0
TRIP-100274,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,65,65,227,Charging,2026-04-27 14:05:58,10:31,0.0,0.0,0.0,29.57,0.0,0
TRIP-100275,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,93,93,357,Running,2026-06-09 21:05:28,21:11,143.07,49.5,227.1,0.0,0.0,0
TRIP-100276,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,50,50,165,Running,2026-09-06 13:35:45,18:23,147.5,43.1,291.29,0.0,14.56,0
TRIP-100277,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,58,58,249,Charging,2026-11-01 21:59:10,21:05,0.0,0.0,0.0,12.97,0.0,0
TRIP-100278,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,67,67,258,Garage,2026-11-12 15:21:31,01:47,0.0,0.0,0.0,0.0,0.0,0
TRIP-100279,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,19,19,82,Charging,2026-05-03 09:23:34,07:46,0.0,0.0,0.0,27.93,0.0,0
TRIP-100280,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,18,18,69,Running,2026-03-04 11:40:06,17:53,139.58,57.8,312.76,0.0,0.0,0
TRIP-100281,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,50,50,217,Garage,2026-08-12 16:38:44,09:28,0.0,0.0,0.0,0.0,0.0,0
TRIP-100282,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,63,63,220,Running,2026-05-29 17:23:29,10:37,134.14,62.6,173.95,0.0,0.0,0
TRIP-100283,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,64,64,260,Garage,2026-11-09 21:23:14,08:52,0.0,0.0,0.0,0.0,0.0,0
TRIP-100284,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,21,21,68,Garage,2026-12-06 11:46:50,17:36,0.0,0.0,0.0,0.0,0.0,0
TRIP-100285,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,78,78,328,Garage,2026-09-27 09:35:02,23:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-100286,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,73,73,240,Charging,2026-12-25 22:37:12,15:46,0.0,0.0,0.0,17.4,0.0,0
TRIP-100287,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,87,87,360,Running,2026-11-23 18:51:36,20:03,111.72,54.5,178.25,0.0,0.0,2
TRIP-100288,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,33,33,114,Charging,2026-10-09 19:45:18,19:33,0.0,0.0,0.0,21.85,0.0,0
TRIP-100289,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,75,75,296,Running,2026-06-06 18:58:10,04:11,156.06,34.3,363.19,0.0,0.0,0
TRIP-100290,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,82,82,265,Garage,2026-04-01 18:47:36,15:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-100291,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,26,26,94,Running,2026-11-21 19:02:20,14:48,36.3,43.0,43.61,0.0,0.0,0
TRIP-100292,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,64,64,253,Charging,2026-05-20 21:40:27,13:45,0.0,0.0,0.0,14.41,0.0,0
TRIP-100293,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,12,12,48,Garage,2026-06-18 19:36:45,05:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-100294,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,10,10,41,Garage,2026-06-29 10:49:45,05:50,0.0,0.0,0.0,0.0,0.0,0
TRIP-100295,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,29,29,97,Garage,2026-11-22 21:54:55,10:41,0.0,0.0,0.0,0.0,0.0,0
TRIP-100296,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,80,80,334,Garage,2026-03-07 19:28:49,01:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-100297,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,28,28,104,Charging,2026-11-14 08:51:40,12:34,0.0,0.0,0.0,28.74,0.0,0
TRIP-100298,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,20,20,72,Garage,2026-05-27 14:33:58,12:53,0.0,0.0,0.0,0.0,0.0,0
TRIP-100299,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,16,16,52,Running,2026-05-16 23:01:18,17:32,63.59,31.0,158.22,0.0,0.0,0
